time_ms,gyro_uncal_x,gyro_uncal_y,gyro_uncal_z,accel_uncal_x,accel_uncal_y,accel_uncal_z
0,0.002138028386980295,0.0010690141934901476,0.0006108652451075613,,,
18,0.0009162978967651725,0.00015271631127689034,0.0025961773935705423,,,
22,0.0009162978967651725,0.00015271631127689034,0.0025961773935705423,-0.11485548317432404,0.064606212079525,9.854840278625488
36,0.0006108652451075613,0.0012217304902151227,0.001679879380390048,-0.11485548317432404,0.064606212079525,9.854840278625488
40,0.0006108652451075613,0.0012217304902151227,0.001679879380390048,-0.11964113265275955,0.064606212079525,9.854840278625488
54,0.0012217304902151227,0.00045814894838258624,0.001832595793530345,-0.11964113265275955,0.064606212079525,9.854840278625488
58,0.0012217304902151227,0.00045814894838258624,0.001832595793530345,-0.11006984114646912,0.064606212079525,9.859625816345215
71,0.001679879380390048,0.0009162978967651725,0.0007635815418325365,-0.11006984114646912,0.064606212079525,9.859625816345215
76,0.001679879380390048,0.0009162978967651725,0.0007635815418325365,-0.11964113265275955,0.064606212079525,9.854840278625488
89,0.001527163083665073,0.0010690141934901476,0.0013744467869400978,-0.11964113265275955,0.064606212079525,9.854840278625488
94,0.001527163083665073,0.0010690141934901476,0.0013744467869400978,-0.11485548317432404,0.064606212079525,9.854840278625488
107,0.0025961773935705423,0.00015271631127689034,0.001527163083665073,-0.11485548317432404,0.064606212079525,9.854840278625488
112,0.0025961773935705423,0.00015271631127689034,0.001527163083665073,-0.11485548317432404,0.064606212079525,9.854840278625488
125,0.0012217304902151227,0.0010690141934901476,0.0009162978967651725,-0.11485548317432404,0.064606212079525,9.854840278625488
130,0.0012217304902151227,0.0010690141934901476,0.0009162978967651725,-0.11964113265275955,0.05503492057323456,9.845269203186035
143,0.0007635815418325365,-0.00015271631127689034,0.0003054326225537807,-0.11964113265275955,0.05503492057323456,9.845269203186035
148,0.0007635815418325365,-0.00015271631127689034,0.0003054326225537807,-0.11485548317432404,0.06939185410737991,9.859027862548828
161,-0.0003054326225537807,-0.001679879380390048,0.001679879380390048,-0.11485548317432404,0.06939185410737991,9.859027862548828
165,-0.0003054326225537807,-0.001679879380390048,0.001679879380390048,-0.11485548317432404,0.06939185410737991,9.859027862548828
179,0.001679879380390048,0.0007635815418325365,0.0019853119738399982,-0.11485548317432404,0.06939185410737991,9.859027862548828
183,0.001679879380390048,0.0007635815418325365,0.0019853119738399982,-0.12442677468061447,0.059820566326379776,9.854242324829102
197,0.0006108652451075613,-0.0009162978967651725,0.00045814894838258624,-0.12442677468061447,0.059820566326379776,9.854242324829102
201,0.0006108652451075613,-0.0009162978967651725,0.00045814894838258624,-0.11485548317432404,0.064606212079525,9.859027862548828
215,0.0007635815418325365,0.0007635815418325365,0.001832595793530345,-0.11485548317432404,0.064606212079525,9.859027862548828
219,0.0007635815418325365,0.0007635815418325365,0.001832595793530345,-0.11006984114646912,0.059820566326379776,9.854840278625488
233,0.0013744467869400978,-0.0012217304902151227,0.001679879380390048,-0.11006984114646912,0.059820566326379776,9.854840278625488
237,0.0013744467869400978,-0.0012217304902151227,0.001679879380390048,-0.11964113265275955,0.07417750358581543,9.845269203186035
250,0.0009162978967651725,-0.0006108652451075613,0.0024434609804302454,-0.11964113265275955,0.07417750358581543,9.845269203186035
255,0.0009162978967651725,-0.0006108652451075613,0.0024434609804302454,-0.11964113265275955,0.059820566326379776,9.850054740905762
268,0.0006108652451075613,0.0012217304902151227,0.002138028386980295,-0.11964113265275955,0.059820566326379776,9.850054740905762
273,0.0006108652451075613,0.0012217304902151227,0.002138028386980295,-0.11485548317432404,0.064606212079525,9.854840278625488
286,0.0010690141934901476,0.0025961773935705423,0.002138028386980295,-0.11485548317432404,0.064606212079525,9.854840278625488
291,0.0010690141934901476,0.0025961773935705423,0.002138028386980295,-0.11485548317432404,0.06939185410737991,9.854840278625488
304,0.0009162978967651725,0.0009162978967651725,0.0010690141934901476,-0.11485548317432404,0.06939185410737991,9.854840278625488
309,0.0009162978967651725,0.0009162978967651725,0.0010690141934901476,-0.11006984114646912,0.059820566326379776,9.850054740905762
322,0.0019853119738399982,0.00045814894838258624,0.001832595793530345,-0.11006984114646912,0.059820566326379776,9.850054740905762
327,0.0019853119738399982,0.00045814894838258624,0.001832595793530345,-0.11006984114646912,0.06939185410737991,9.850054740905762
340,0.0003054326225537807,-0.001832595793530345,0.0013744467869400978,-0.11006984114646912,0.06939185410737991,9.850054740905762
344,0.0003054326225537807,-0.001832595793530345,0.0013744467869400978,-0.11964113265275955,0.064606212079525,9.854840278625488
358,0.0009162978967651725,0.0,0.001832595793530345,-0.11964113265275955,0.064606212079525,9.854840278625488
362,0.0009162978967651725,0.0,0.001832595793530345,-0.12442677468061447,0.059820566326379776,9.859625816345215
376,0.0003054326225537807,-0.0006108652451075613,0.001527163083665073,-0.12442677468061447,0.059820566326379776,9.859625816345215
380,0.0003054326225537807,-0.0006108652451075613,0.001527163083665073,-0.11485548317432404,0.064606212079525,9.850054740905762
394,0.001527163083665073,0.0012217304902151227,0.0010690141934901476,-0.11485548317432404,0.064606212079525,9.850054740905762
398,0.001527163083665073,0.0012217304902151227,0.0010690141934901476,-0.12442677468061447,0.064606212079525,9.854840278625488
412,-0.00015271631127689034,0.0007635815418325365,0.0019853119738399982,-0.12442677468061447,0.064606212079525,9.854840278625488
416,-0.00015271631127689034,0.0007635815418325365,0.0019853119738399982,-0.12442677468061447,0.06939185410737991,9.854840278625488
429,0.001832595793530345,0.0009162978967651725,0.001679879380390048,-0.12442677468061447,0.06939185410737991,9.854840278625488
434,0.001832595793530345,0.0009162978967651725,0.001679879380390048,-0.11006984114646912,0.06939185410737991,9.840482711791992
447,-0.00015271631127689034,-0.00045814894838258624,0.0027488935738801956,-0.11006984114646912,0.06939185410737991,9.840482711791992
452,-0.00015271631127689034,-0.00045814894838258624,0.0027488935738801956,-0.12921242415905,0.064606212079525,9.845269203186035
465,0.00015271631127689034,0.00015271631127689034,0.0010690141934901476,-0.12921242415905,0.064606212079525,9.845269203186035
470,0.00015271631127689034,0.00015271631127689034,0.0010690141934901476,-0.11485548317432404,0.06939185410737991,9.850054740905762
483,0.0019853119738399982,-0.0003054326225537807,0.0006108652451075613,-0.11485548317432404,0.06939185410737991,9.850054740905762
488,0.0019853119738399982,-0.0003054326225537807,0.0006108652451075613,-0.12442677468061447,0.06939185410737991,9.859625816345215
501,0.0012217304902151227,-0.00015271631127689034,0.001832595793530345,-0.12442677468061447,0.06939185410737991,9.859625816345215
506,0.0012217304902151227,-0.00015271631127689034,0.001832595793530345,-0.12442677468061447,0.06939185410737991,9.863813400268555
519,0.00045814894838258624,0.0007635815418325365,0.0006108652451075613,-0.12442677468061447,0.06939185410737991,9.863813400268555
523,0.00045814894838258624,0.0007635815418325365,0.0006108652451075613,-0.11006984114646912,0.064606212079525,9.854242324829102
537,0.001527163083665073,0.0022907445672899485,0.001679879380390048,-0.11006984114646912,0.064606212079525,9.854242324829102
541,0.001527163083665073,0.0022907445672899485,0.001679879380390048,-0.11485548317432404,0.064606212079525,9.859027862548828
555,0.0010690141934901476,0.0006108652451075613,0.0022907445672899485,-0.11485548317432404,0.064606212079525,9.859027862548828
559,0.0010690141934901476,0.0006108652451075613,0.0022907445672899485,-0.11964113265275955,0.064606212079525,9.863813400268555
573,0.0009162978967651725,-0.0007635815418325365,0.001679879380390048,-0.11964113265275955,0.064606212079525,9.863813400268555
577,0.0009162978967651725,-0.0007635815418325365,0.001679879380390048,-0.11006984114646912,0.064606212079525,9.854840278625488
591,-0.0007635815418325365,0.0012217304902151227,0.0007635815418325365,-0.11006984114646912,0.064606212079525,9.854840278625488
595,-0.0007635815418325365,0.0012217304902151227,0.0007635815418325365,-0.12442677468061447,0.064606212079525,9.850054740905762
609,0.0010690141934901476,-0.0010690141934901476,0.0009162978967651725,-0.12442677468061447,0.064606212079525,9.850054740905762
613,0.0010690141934901476,-0.0010690141934901476,0.0009162978967651725,-0.12442677468061447,0.059820566326379776,9.854840278625488
626,0.0012217304902151227,0.0009162978967651725,0.001527163083665073,-0.12442677468061447,0.059820566326379776,9.854840278625488
631,0.0012217304902151227,0.0009162978967651725,0.001527163083665073,-0.11485548317432404,0.064606212079525,9.859625816345215
644,0.002138028386980295,0.0024434609804302454,0.0007635815418325365,-0.11485548317432404,0.064606212079525,9.859625816345215
