time_ms,gyro_uncal_x,gyro_uncal_y,gyro_uncal_z,accel_uncal_x,accel_uncal_y,accel_uncal_z
0,0.0780380368232727,-0.09728029370307922,0.1108720451593399,-1.3680963516235352,1.4081761837005615,10.126425743103027
18,0.10751228034496307,0.014508049935102463,0.16081027686595917,-0.7411768436431885,1.4428720474243164,9.759725570678711
35,0.06902777403593063,0.0809396430850029,0.14065171778202057,-0.3433700501918793,1.4386845827102661,9.33141040802002
53,-0.01771509274840355,-0.005039638374000788,0.07712173461914062,-0.2063809484243393,1.5780665874481201,9.617950439453125
71,-0.02321287989616394,-0.1186605766415596,0.019089538604021072,-0.27816563844680786,1.4925230741500854,9.77527904510498
89,-0.008704829961061478,-0.09254608303308487,-0.008399397134780884,-0.3445664644241333,1.420140266418457,9.746564865112305
98,-0.008704829961061478,-0.09254608303308487,-0.008399397134780884,-0.3445664644241333,1.420140266418457,9.746564865112305
107,-0.014355333521962166,-0.005650503560900688,0.023060163483023643,-0.9798609018325806,1.4231312274932861,9.797411918640137
116,-0.014355333521962166,-0.005650503560900688,0.023060163483023643,-0.9798609018325806,1.4231312274932861,9.797411918640137
125,0.03787364438176155,0.019853120669722557,0.07452555745840073,-0.7471588850021362,1.5200406312942505,10.04148006439209
134,0.03787364438176155,0.019853120669722557,0.07452555745840073,-0.7471588850021362,1.5200406312942505,10.04148006439209
143,0.10720685124397278,-0.01466076634824276,0.05864306539297104,-0.04426721855998039,1.521835207939148,9.756733894348145
152,0.10720685124397278,-0.01466076634824276,0.05864306539297104,-0.04426721855998039,1.521835207939148,9.756733894348145
161,0.06505715101957321,0.00015271631127689034,-0.015577063895761967,-0.013160524889826775,1.4207384586334229,9.207581520080566
170,0.06505715101957321,0.00015271631127689034,-0.015577063895761967,-0.013160524889826775,1.4207384586334229,9.207581520080566
179,-0.016951510682702065,-0.03375030308961868,-0.05207626149058342,-0.4582255482673645,1.5822539329528809,9.354740142822266
188,-0.016951510682702065,-0.03375030308961868,-0.05207626149058342,-0.4582255482673645,1.5822539329528809,9.354740142822266
197,-0.024892758578062057,-0.04932736977934837,-0.04260785132646561,-0.46899324655532837,1.591825246810913,9.550353050231934
206,-0.024892758578062057,-0.04932736977934837,-0.04260785132646561,-0.46899324655532837,1.591825246810913,9.550353050231934
214,-0.010231993161141872,0.0009162978967651725,-0.04108068719506264,-0.4307080805301666,1.6205391883850098,9.621540069580078
223,-0.010231993161141872,0.0009162978967651725,-0.04108068719506264,-0.4307080805301666,1.6205391883850098,9.621540069580078
232,-0.010842857882380486,0.035124752670526505,-0.05925392732024193,-0.35413774847984314,1.5343974828720093,9.507881164550781
241,-0.010842857882380486,0.035124752670526505,-0.05925392732024193,-0.35413774847984314,1.5343974828720093,9.507881164550781
250,-0.039248090237379074,-0.03344487398862839,-0.08139779418706894,-0.5748756527900696,1.6588243246078491,9.741181373596191
259,-0.039248090237379074,-0.03344487398862839,-0.08139779418706894,-0.5748756527900696,1.6588243246078491,9.741181373596191
268,0.009468411095440388,-0.13209961354732513,-0.05406157299876213,-0.8374879360198975,1.6959130764007568,9.640084266662598
277,0.009468411095440388,-0.13209961354732513,-0.05406157299876213,-0.8374879360198975,1.6959130764007568,9.640084266662598
286,-0.013897184282541275,-0.0682641938328743,-0.0074830991216003895,-0.5682953596115112,1.5098711252212524,9.345169067382812
295,-0.013897184282541275,-0.0682641938328743,-0.0074830991216003895,-0.5682953596115112,1.5098711252212524,9.345169067382812
304,-0.059864792972803116,-0.003359758760780096,-0.017562376335263252,-0.08673982322216034,1.44945228099823,9.656235694885254
313,-0.059864792972803116,-0.003359758760780096,-0.017562376335263252,-0.08673982322216034,1.44945228099823,9.656235694885254
322,-0.019853120669722557,-0.0403171069920063,-0.06185010448098183,-0.08315058797597885,1.5170495510101318,10.028918266296387
331,-0.019853120669722557,-0.0403171069920063,-0.06185010448098183,-0.08315058797597885,1.5170495510101318,10.028918266296387
340,0.03420845419168472,-0.058795779943466187,-0.03573561832308769,-0.7992027401924133,1.4811571836471558,9.855438232421875
349,0.03420845419168472,-0.058795779943466187,-0.03573561832308769,-0.7992027401924133,1.4811571836471558,9.855438232421875
358,0.044287730008363724,-0.009468411095440388,0.019547687843441963,-0.5605186820030212,1.4536397457122803,9.889535903930664
367,0.044287730008363724,-0.009468411095440388,0.019547687843441963,-0.5605186820030212,1.4536397457122803,9.889535903930664
376,0.04688390716910362,-0.022143865004181862,0.0025961773935705423,-0.054436713457107544,1.435693621635437,9.967302322387695
385,0.04688390716910362,-0.022143865004181862,0.0025961773935705423,-0.054436713457107544,1.435693621635437,9.967302322387695
394,0.05314527451992035,-0.08689557760953903,-0.05726861581206322,-0.015553346835076809,1.4165509939193726,9.847661972045898
402,0.05314527451992035,-0.08689557760953903,-0.05726861581206322,-0.015553346835076809,1.4165509939193726,9.847661972045898
411,0.03527746722102165,-0.0679587572813034,-0.11468994617462158,-0.1010967567563057,1.3399807214736938,9.833304405212402
420,0.03527746722102165,-0.0679587572813034,-0.11468994617462158,-0.1010967567563057,1.3399807214736938,9.833304405212402
